subj_id,model,promptstyle,nperms,alph,prob_type,prob_ind,response_string
gpt_3,3,minimal,np_5,alph_3,add_letter,0,u v w x y]
gpt_3,3,minimal,np_5,alph_3,add_letter,1,f q h i j]
gpt_3,3,minimal,np_5,alph_3,add_letter,2,d e f q h]
gpt_3,3,minimal,np_5,alph_3,add_letter,3,e f q h i]
gpt_3,3,minimal,np_5,alph_3,add_letter,4,h i j k l]
gpt_3,3,minimal,np_5,alph_3,add_letter,5,t u v w x]
gpt_3,3,minimal,np_5,alph_3,add_letter,6,g c d e f]
gpt_3,3,minimal,np_5,alph_3,add_letter,7,e f q h]
gpt_3,3,minimal,np_5,alph_3,add_letter,8,e f q h]
gpt_3,3,minimal,np_5,alph_3,add_letter,9,m z o p n]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,0,e f q h i j]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,1,f q h i j]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,2,p n r s t]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,3,p n r s t]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,4,e f q h i]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,5,z o p n r]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,6,u v w x y]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,7,l m z o p]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,8,w x y y b]
gpt_3,3,minimal,np_5,alph_3,remove_redundant,9,v w x y b]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,0,y t u v x]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,1,f q h i j]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,2,h i y k l]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,3,x y b c d]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,4,u f q j i]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,5,c d e f q]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,6,x y z o p n]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,7,f q h i j]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,8,y x w h i]
gpt_3,3,minimal,np_5,alph_3,fix_alphabet,9,g h i o f]
gpt_3,3,minimal,np_5,alph_3,sort,0,m j k l i]
gpt_3,3,minimal,np_5,alph_3,sort,1,o p n z m]
gpt_3,3,minimal,np_5,alph_3,sort,2,e f q h i]
gpt_3,3,minimal,np_5,alph_3,sort,3,v w x y b]
gpt_3,3,minimal,np_5,alph_3,sort,4,c d e g a]
gpt_3,3,minimal,np_5,alph_3,sort,5,f q h i j]
gpt_3,3,minimal,np_5,alph_3,sort,6,q f e d h]
gpt_3,3,minimal,np_5,alph_3,sort,7,k j q i h]
gpt_3,3,minimal,np_5,alph_3,sort,8,s n p r t]
gpt_3,3,minimal,np_5,alph_3,sort,9,m k l i j]
gpt_3,3,minimal,np_5,alph_3,attn,0,t u v x]
gpt_3,3,minimal,np_5,alph_3,attn,1,c d e g]
gpt_3,3,minimal,np_5,alph_3,attn,2,g c d f]
gpt_3,3,minimal,np_5,alph_3,attn,3,i j k b]
gpt_3,3,minimal,np_5,alph_3,attn,4,a g c b]
gpt_3,3,minimal,np_5,alph_3,attn,5,j k l n]
gpt_3,3,minimal,np_5,alph_3,attn,6,s t u w]
gpt_3,3,minimal,np_5,alph_3,attn,7,h i j l]
gpt_3,3,minimal,np_5,alph_3,attn,8,m z o q]
gpt_3,3,minimal,np_5,alph_3,attn,9,m z o q]
gpt_3,3,minimal,np_5,alph_4,succ,0,f k g i]
gpt_3,3,minimal,np_5,alph_4,succ,1,f k g q]
gpt_3,3,minimal,np_5,alph_4,succ,2,e q p t]
gpt_3,3,minimal,np_5,alph_4,succ,3,n o f r]
gpt_3,3,minimal,np_5,alph_4,succ,4,d f l m]
gpt_3,3,minimal,np_5,alph_4,succ,5,e q p m]
gpt_3,3,minimal,np_5,alph_4,succ,6,b c d g]
gpt_3,3,minimal,np_5,alph_4,succ,7,h i j s]
gpt_3,3,minimal,np_5,alph_4,succ,8,n o p q]
gpt_3,3,minimal,np_5,alph_4,succ,9,m n o p]
gpt_3,3,minimal,np_5,alph_4,pred,0,r t u v]
gpt_3,3,minimal,np_5,alph_4,pred,1,e q p s]
gpt_3,3,minimal,np_5,alph_4,pred,2,n o e q]
gpt_3,3,minimal,np_5,alph_4,pred,3,h i j r]
gpt_3,3,minimal,np_5,alph_4,pred,4,i j r l]
gpt_3,3,minimal,np_5,alph_4,pred,5,z a b c]
gpt_3,3,minimal,np_5,alph_4,pred,6,n o e q]
gpt_3,3,minimal,np_5,alph_4,pred,7,p s t u]
gpt_3,3,minimal,np_5,alph_4,pred,8,g h i j]
gpt_3,3,minimal,np_5,alph_4,pred,9,q r s t]
gpt_3,3,minimal,np_5,alph_4,add_letter,0,j r l m n]
gpt_3,3,minimal,np_5,alph_4,add_letter,1,u v w x y]
gpt_3,3,minimal,np_5,alph_4,add_letter,2,e q p s t]
gpt_3,3,minimal,np_5,alph_4,add_letter,3,j r l m n]
gpt_3,3,minimal,np_5,alph_4,add_letter,4,r l m n o]
gpt_3,3,minimal,np_5,alph_4,add_letter,5,a b c d f]
gpt_3,3,minimal,np_5,alph_4,add_letter,6,j r l m n]
gpt_3,3,minimal,np_5,alph_4,add_letter,7,q p s t u]
gpt_3,3,minimal,np_5,alph_4,add_letter,8,l m n o q]
gpt_3,3,minimal,np_5,alph_4,add_letter,9,i j r l m]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,0,d f k g h]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,1,a b c d f]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,2,b c d f l]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,3,o e q p s]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,4,j r l m n]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,5,r l m n q]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,6,l m n o e]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,7,h i j r l]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,8,g h i j r]
gpt_3,3,minimal,np_5,alph_4,remove_redundant,9,v w x y z]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,0,o e q p s]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,1,f k h i j]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,2,r s l m n]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,3,m n o e q g]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,4,d e q p s]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,5,o e q p s]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,6,h i j r l]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,7,h i j r l]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,8,r p h i j]
gpt_3,3,minimal,np_5,alph_4,fix_alphabet,9,b c d f l]
gpt_3,3,minimal,np_5,alph_4,sort,0,p s t u e]
gpt_3,3,minimal,np_5,alph_4,sort,1,p q e n o]
gpt_3,3,minimal,np_5,alph_4,sort,2,s t q e p]
gpt_3,3,minimal,np_5,alph_4,sort,3,f k g h i]
gpt_3,3,minimal,np_5,alph_4,sort,4,a b c d f]
gpt_3,3,minimal,np_5,alph_4,sort,5,h i j r l]
gpt_3,3,minimal,np_5,alph_4,sort,6,a b c d f]
gpt_3,3,minimal,np_5,alph_4,sort,7,q o p e n]
gpt_3,3,minimal,np_5,alph_4,sort,8,s t p q e]
gpt_3,3,minimal,np_5,alph_4,sort,9,d c f k b]
gpt_3,3,minimal,np_5,alph_4,attn,0,i j r m]
gpt_3,3,minimal,np_5,alph_4,attn,1,e q p a]
gpt_3,3,minimal,np_5,alph_4,attn,2,f k g j]
gpt_3,3,minimal,np_5,alph_4,attn,3,h i j k]
gpt_3,3,minimal,np_5,alph_4,attn,4,q p s u]
gpt_3,3,minimal,np_5,alph_4,attn,5,i j r a]
gpt_3,3,minimal,np_5,alph_4,attn,6,p s t v]
gpt_3,3,minimal,np_5,alph_4,attn,7,j r l n]
gpt_3,3,minimal,np_5,alph_4,attn,8,e q p r]
gpt_3,3,minimal,np_5,alph_4,attn,9,b c d e]
gpt_3,3,minimal,np_5,alph_5,succ,0,y w x z]
gpt_3,3,minimal,np_5,alph_5,succ,1,p q r t]
gpt_3,3,minimal,np_5,alph_5,succ,2,h k l m]
gpt_3,3,minimal,np_5,alph_5,succ,3,m n o r]
gpt_3,3,minimal,np_5,alph_5,succ,4,a b c e]
gpt_3,3,minimal,np_5,alph_5,succ,5,y x v i]
gpt_3,3,minimal,np_5,alph_5,succ,6,u y w v]
gpt_3,3,minimal,np_5,alph_5,succ,7,y w x i]
gpt_3,3,minimal,np_5,alph_5,succ,8,k j z r]
gpt_3,3,minimal,np_5,alph_5,succ,9,u y w v]
gpt_3,3,minimal,np_5,alph_5,pred,0,y x v i]
gpt_3,3,minimal,np_5,alph_5,pred,1,m o p q]
gpt_3,3,minimal,np_5,alph_5,pred,2,l m n o]
gpt_3,3,minimal,np_5,alph_5,pred,3,x v i a]
gpt_3,3,minimal,np_5,alph_5,pred,4,w x v i]
gpt_3,3,minimal,np_5,alph_5,pred,5,o p q r]
gpt_3,3,minimal,np_5,alph_5,pred,6,r s t u]
gpt_3,3,minimal,np_5,alph_5,pred,7,f j z l]
gpt_3,3,minimal,np_5,alph_5,pred,8,m n o p]
gpt_3,3,minimal,np_5,alph_5,pred,9,y x v i]
gpt_3,3,minimal,np_5,alph_5,add_letter,0,o p q r s]
gpt_3,3,minimal,np_5,alph_5,add_letter,1,l m n o p]
gpt_3,3,minimal,np_5,alph_5,add_letter,2,y w x v i]
gpt_3,3,minimal,np_5,alph_5,add_letter,3,m n o p q]
gpt_3,3,minimal,np_5,alph_5,add_letter,4,o p q r s]
gpt_3,3,minimal,np_5,alph_5,add_letter,5,b c d e f]
gpt_3,3,minimal,np_5,alph_5,add_letter,6,q r s t u]
gpt_3,3,minimal,np_5,alph_5,add_letter,7,f g h k j]
gpt_3,3,minimal,np_5,alph_5,add_letter,8,f g h k j]
gpt_3,3,minimal,np_5,alph_5,add_letter,9,d e f g h]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,0,u y w x v]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,1,f g h k j]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,2,g h k j z]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,3,y w x v i]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,4,y w x v i]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,5,k j z l m]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,6,g h k j z]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,7,y w x v i]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,8,s t u y w]
gpt_3,3,minimal,np_5,alph_5,remove_redundant,9,c d e f g h]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,0,y w x v i]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,1,y w x v g]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,2,n o p q r]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,3,j z l m n]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,4,b c d j f]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,5,o p q r s]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,6,k j z l m]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,7,y w x v i]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,8,y w x v i]
gpt_3,3,minimal,np_5,alph_5,fix_alphabet,9,v w x a i]
gpt_3,3,minimal,np_5,alph_5,sort,0,l m n z j]
gpt_3,3,minimal,np_5,alph_5,sort,1,o m n l z]
gpt_3,3,minimal,np_5,alph_5,sort,2,i x v w y]
gpt_3,3,minimal,np_5,alph_5,sort,3,n m j z l]
gpt_3,3,minimal,np_5,alph_5,sort,4,n m j z l]
gpt_3,3,minimal,np_5,alph_5,sort,5,t u w x y]
gpt_3,3,minimal,np_5,alph_5,sort,6,v w x y u]
gpt_3,3,minimal,np_5,alph_5,sort,7,u w y x t]
gpt_3,3,minimal,np_5,alph_5,sort,8,h k l j z]
gpt_3,3,minimal,np_5,alph_5,sort,9,v w x y i]
gpt_3,3,minimal,np_5,alph_5,attn,0,s t u v]
gpt_3,3,minimal,np_5,alph_5,attn,1,e f g l]
gpt_3,3,minimal,np_5,alph_5,attn,2,h k j i]
gpt_3,3,minimal,np_5,alph_5,attn,3,k j z v]
gpt_3,3,minimal,np_5,alph_5,attn,4,y w x u]
gpt_3,3,minimal,np_5,alph_5,attn,5,y w x u]
gpt_3,3,minimal,np_5,alph_5,attn,6,f g h i]
gpt_3,3,minimal,np_5,alph_5,attn,7,y x v u]
gpt_3,3,minimal,np_5,alph_5,attn,8,u y w z]
gpt_3,3,minimal,np_5,alph_5,attn,9,a b c i]
gpt_3,3,minimal,np_5,alph_6,succ,0,m a l q]
gpt_3,3,minimal,np_5,alph_6,succ,1,s u v w]
gpt_3,3,minimal,np_5,alph_6,succ,2,n b c e]
gpt_3,3,minimal,np_5,alph_6,succ,3,t u v x]
gpt_3,3,minimal,np_5,alph_6,succ,4,m a l q]
gpt_3,3,minimal,np_5,alph_6,succ,5,r l m b]
gpt_3,3,minimal,np_5,alph_6,succ,6,q o s u]
gpt_3,3,minimal,np_5,alph_6,succ,7,p q o t]
gpt_3,3,minimal,np_5,alph_6,succ,8,f g h j]
gpt_3,3,minimal,np_5,alph_6,succ,9,j r l n]
gpt_3,3,minimal,np_5,alph_6,pred,0,m a k p]
gpt_3,3,minimal,np_5,alph_6,pred,1,l m a k]
gpt_3,3,minimal,np_5,alph_6,pred,2,l m a k]
gpt_3,3,minimal,np_5,alph_6,pred,3,o s t u]
gpt_3,3,minimal,np_5,alph_6,pred,4,p o s t]
gpt_3,3,minimal,np_5,alph_6,pred,5,l m a k]
gpt_3,3,minimal,np_5,alph_6,pred,6,g h i j]
gpt_3,3,minimal,np_5,alph_6,pred,7,h j r l]
gpt_3,3,minimal,np_5,alph_6,pred,8,q l m a]
gpt_3,3,minimal,np_5,alph_6,pred,9,a b c d]
gpt_3,3,minimal,np_5,alph_6,add_letter,0,v w x y z]
gpt_3,3,minimal,np_5,alph_6,add_letter,1,s t u v w]
gpt_3,3,minimal,np_5,alph_6,add_letter,2,p q o s t]
gpt_3,3,minimal,np_5,alph_6,add_letter,3,t u v w x]
gpt_3,3,minimal,np_5,alph_6,add_letter,4,a k p q o]
gpt_3,3,minimal,np_5,alph_6,add_letter,5,v w x y z]
gpt_3,3,minimal,np_5,alph_6,add_letter,6,q o s t u]
gpt_3,3,minimal,np_5,alph_6,add_letter,7,g h i j r]
gpt_3,3,minimal,np_5,alph_6,add_letter,8,n b c d e]
gpt_3,3,minimal,np_5,alph_6,add_letter,9,o s t u v]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,0,e f g h i j]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,1,m a k p q o]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,2,g h i j r]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,3,c d e f g]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,4,g h i j r]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,5,h i j r l]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,6,o s t u v]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,7,c d e f g]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,8,o s t u v]
gpt_3,3,minimal,np_5,alph_6,remove_redundant,9,t u v w x y]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,0,g m i j r]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,1,s t u v w]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,2,j r m l i a]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,3,f g h o s t u v]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,4,n b c d e]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,5,a b p q o]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,6,f h l m n]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,7,a k c l m]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,8,m a k p q]
gpt_3,3,minimal,np_5,alph_6,fix_alphabet,9,j r l m a]
gpt_3,3,minimal,np_5,alph_6,sort,0,t u s o q]
gpt_3,3,minimal,np_5,alph_6,sort,1,j i r l m]
gpt_3,3,minimal,np_5,alph_6,sort,2,l r m a k]
gpt_3,3,minimal,np_5,alph_6,sort,3,x y z w v]
gpt_3,3,minimal,np_5,alph_6,sort,4,p k q m a]
gpt_3,3,minimal,np_5,alph_6,sort,5,f b d c e]
gpt_3,3,minimal,np_5,alph_6,sort,6,k p o q s]
gpt_3,3,minimal,np_5,alph_6,sort,7,o p q s k]
gpt_3,3,minimal,np_5,alph_6,sort,8,o x w y z]
gpt_3,3,minimal,np_5,alph_6,sort,9,n c e d b]
gpt_3,3,minimal,np_5,alph_6,attn,0,n b c e]
gpt_3,3,minimal,np_5,alph_6,attn,1,n b c e]
gpt_3,3,minimal,np_5,alph_6,attn,2,r l m b]
gpt_3,3,minimal,np_5,alph_6,attn,3,n b c e]
gpt_3,3,minimal,np_5,alph_6,attn,4,r l m a]
gpt_3,3,minimal,np_5,alph_6,attn,5,c d e g]
gpt_3,3,minimal,np_5,alph_6,attn,6,k p q r]
gpt_3,3,minimal,np_5,alph_6,attn,7,n b c e]
gpt_3,3,minimal,np_5,alph_6,attn,8,h i j k]
gpt_3,3,minimal,np_5,alph_6,attn,9,m a k q]
gpt_3,3,minimal,np_10,alph_0,succ,0,v b x j]
gpt_3,3,minimal,np_10,alph_0,succ,1,v b x j]
gpt_3,3,minimal,np_10,alph_0,succ,2,r s t u]
gpt_3,3,minimal,np_10,alph_0,succ,3,q c d p]
gpt_3,3,minimal,np_10,alph_0,succ,4,t w v x]
gpt_3,3,minimal,np_10,alph_0,succ,5,l m u g]
gpt_3,3,minimal,np_10,alph_0,succ,6,n k l p]
gpt_3,3,minimal,np_10,alph_0,succ,7,e o g h]
gpt_3,3,minimal,np_10,alph_0,succ,8,q c d f]
gpt_3,3,minimal,np_10,alph_0,succ,9,n k l u]
gpt_3,3,minimal,np_10,alph_0,pred,0,i n k l]
gpt_3,3,minimal,np_10,alph_0,pred,1,g h i n]
gpt_3,3,minimal,np_10,alph_0,pred,2,j b x z]
gpt_3,3,minimal,np_10,alph_0,pred,3,a x z j]
gpt_3,3,minimal,np_10,alph_0,pred,4,y r s t]
gpt_3,3,minimal,np_10,alph_0,pred,5,u f p y]
gpt_3,3,minimal,np_10,alph_0,pred,6,m u f p]
gpt_3,3,minimal,np_10,alph_0,pred,7,d o g h]
gpt_3,3,minimal,np_10,alph_0,pred,8,n u f p]
gpt_3,3,minimal,np_10,alph_0,pred,9,f p y r]
gpt_3,3,minimal,np_10,alph_0,add_letter,0,d e o g h]
gpt_3,3,minimal,np_10,alph_0,add_letter,1,g h i n k]
gpt_3,3,minimal,np_10,alph_0,add_letter,2,t w v b x]
gpt_3,3,minimal,np_10,alph_0,add_letter,3,w v b x z]
gpt_3,3,minimal,np_10,alph_0,add_letter,4,u f p y r]
gpt_3,3,minimal,np_10,alph_0,add_letter,5,y r s t w]
gpt_3,3,minimal,np_10,alph_0,add_letter,6,v b x z j]
gpt_3,3,minimal,np_10,alph_0,add_letter,7,h i n k l]
gpt_3,3,minimal,np_10,alph_0,add_letter,8,a q c d e]
gpt_3,3,minimal,np_10,alph_0,add_letter,9,w v b x z]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,0,e o g h i]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,1,w v b x z]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,2,o g h i n k]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,3,l m u f p]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,4,h i n k l]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,5,p y r s t]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,6,l m u f p]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,7,v b x z j]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,8,n k l m u]
gpt_3,3,minimal,np_10,alph_0,remove_redundant,9,l m u f p]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,0,g h i n k]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,1,e v b x z]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,2,z o g h i]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,3,e o g h i]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,4,d e o g z]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,5,c d e o p y]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,6,u f p y r]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,7,f b x z j]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,8,i n k v m]
gpt_3,3,minimal,np_10,alph_0,fix_alphabet,9,a q c d e]
gpt_3,3,minimal,np_10,alph_0,sort,0,v b x z j]
gpt_3,3,minimal,np_10,alph_0,sort,1,b x z j v]
gpt_3,3,minimal,np_10,alph_0,sort,2,l m u f p]
gpt_3,3,minimal,np_10,alph_0,sort,3,n l k m u]
gpt_3,3,minimal,np_10,alph_0,sort,4,d e o g h]
gpt_3,3,minimal,np_10,alph_0,sort,5,b x v t w]
gpt_3,3,minimal,np_10,alph_0,sort,6,w r s t y]
gpt_3,3,minimal,np_10,alph_0,sort,7,a q c d e o]
gpt_3,3,minimal,np_10,alph_0,sort,8,b x z j t]
gpt_3,3,minimal,np_10,alph_0,sort,9,d o g e h]
gpt_3,3,minimal,np_10,alph_0,attn,0,r s t j]
gpt_3,3,minimal,np_10,alph_0,attn,1,t w v a]
gpt_3,3,minimal,np_10,alph_0,attn,2,l m u n]
gpt_3,3,minimal,np_10,alph_0,attn,3,g h i j]
gpt_3,3,minimal,np_10,alph_0,attn,4,p y r t]
gpt_3,3,minimal,np_10,alph_0,attn,5,q c d f]
gpt_3,3,minimal,np_10,alph_0,attn,6,a q c l]
gpt_3,3,minimal,np_10,alph_0,attn,7,w v b y]
gpt_3,3,minimal,np_10,alph_0,attn,8,l m u v]
gpt_3,3,minimal,np_10,alph_0,attn,9,y r s q]
gpt_3,3,minimal,np_10,alph_1,succ,0,r u d v]
gpt_3,3,minimal,np_10,alph_1,succ,1,s u d w]
gpt_3,3,minimal,np_10,alph_1,succ,2,p h r t]
gpt_3,3,minimal,np_10,alph_1,succ,3,q e f y]
gpt_3,3,minimal,np_10,alph_1,succ,4,g y i p]
gpt_3,3,minimal,np_10,alph_1,succ,5,s u d j]
gpt_3,3,minimal,np_10,alph_1,succ,6,t n x m]
gpt_3,3,minimal,np_10,alph_1,succ,7,b c q u]
gpt_3,3,minimal,np_10,alph_1,succ,8,c q e g]
gpt_3,3,minimal,np_10,alph_1,succ,9,h r s j]
gpt_3,3,minimal,np_10,alph_1,pred,0,d h r s]
gpt_3,3,minimal,np_10,alph_1,pred,1,d v w m]
gpt_3,3,minimal,np_10,alph_1,pred,2,t n x p]
gpt_3,3,minimal,np_10,alph_1,pred,3,s u d v]
gpt_3,3,minimal,np_10,alph_1,pred,4,z i o k]
gpt_3,3,minimal,np_10,alph_1,pred,5,u d v x]
gpt_3,3,minimal,np_10,alph_1,pred,6,d v w m]
gpt_3,3,minimal,np_10,alph_1,pred,7,i o k l]
gpt_3,3,minimal,np_10,alph_1,pred,8,i o k l]
gpt_3,3,minimal,np_10,alph_1,pred,9,g y i o]
gpt_3,3,minimal,np_10,alph_1,add_letter,0,x p h r s]
gpt_3,3,minimal,np_10,alph_1,add_letter,1,y i o k l]
gpt_3,3,minimal,np_10,alph_1,add_letter,2,b c q e f]
gpt_3,3,minimal,np_10,alph_1,add_letter,3,n x p h r]
gpt_3,3,minimal,np_10,alph_1,add_letter,4,v w m j z]
gpt_3,3,minimal,np_10,alph_1,add_letter,5,p h r s u]
gpt_3,3,minimal,np_10,alph_1,add_letter,6,h r s u d]
gpt_3,3,minimal,np_10,alph_1,add_letter,7,r s u d v]
gpt_3,3,minimal,np_10,alph_1,add_letter,8,m j z a]
gpt_3,3,minimal,np_10,alph_1,add_letter,9,u d v w m]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,0,p h r s u]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,1,h r s u d]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,2,f g y i o k]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,3,k l t n x]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,4,f g y i o]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,5,l t n x p]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,6,v w m j z]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,7,r s u d v]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,8,v w m j z]
gpt_3,3,minimal,np_10,alph_1,remove_redundant,9,o k l t n]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,0,p h r s u]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,1,l t n x p]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,2,t n x p h]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,3,t n x p h]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,4,e f g y i]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,5,p c q e f]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,6,u d v w m]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,7,t n x p h]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,8,k l t n g]
gpt_3,3,minimal,np_10,alph_1,fix_alphabet,9,k r s u d w]
gpt_3,3,minimal,np_10,alph_1,sort,0,y i o g f]
gpt_3,3,minimal,np_10,alph_1,sort,1,e q a b c]
gpt_3,3,minimal,np_10,alph_1,sort,2,o i f g y]
gpt_3,3,minimal,np_10,alph_1,sort,3,q e g f y]
gpt_3,3,minimal,np_10,alph_1,sort,4,o k i t e]
gpt_3,3,minimal,np_10,alph_1,sort,5,h n x t p]
gpt_3,3,minimal,np_10,alph_1,sort,6,k l t n x]
gpt_3,3,minimal,np_10,alph_1,sort,7,n l t k o]
gpt_3,3,minimal,np_10,alph_1,sort,8,x h p s r]
gpt_3,3,minimal,np_10,alph_1,sort,9,d u v w m]
gpt_3,3,minimal,np_10,alph_1,attn,0,t n x q]
gpt_3,3,minimal,np_10,alph_1,attn,1,h r s y]
gpt_3,3,minimal,np_10,alph_1,attn,2,o k l ?]
gpt_3,3,minimal,np_10,alph_1,attn,3,c q e r]
gpt_3,3,minimal,np_10,alph_1,attn,4,d v w x]
gpt_3,3,minimal,np_10,alph_1,attn,5,v w m k]
gpt_3,3,minimal,np_10,alph_1,attn,6,d v w n]
gpt_3,3,minimal,np_10,alph_1,attn,7,a b c d]
gpt_3,3,minimal,np_10,alph_1,attn,8,x p h s]
gpt_3,3,minimal,np_10,alph_1,attn,9,t n x w]
gpt_3,3,minimal,np_10,alph_2,succ,0,b v h k]
gpt_3,3,minimal,np_10,alph_2,succ,1,h e f r]
gpt_3,3,minimal,np_10,alph_2,succ,2,r j k m]
gpt_3,3,minimal,np_10,alph_2,succ,3,f g h i]
gpt_3,3,minimal,np_10,alph_2,succ,4,b v h f]
gpt_3,3,minimal,np_10,alph_2,succ,5,q y s u]
gpt_3,3,minimal,np_10,alph_2,succ,6,u x b v]
